anatomy,acceleration,metric,competitor,n_slices,mean_ours,mean_competitor,median_diff,ci95_low,ci95_high,median_diff_pp,ci95_low_pp,ci95_high_pp,cohens_d,d_ci_low,d_ci_high,rank_biserial,wilcoxon_p,ttest_p,direction
t2_brain,16,nrmse,diffusion+loupe,280,0.11632473455816975,0.12218388184901341,0.004986215047364448,0.004055093577216,0.005683501567381351,,,,1.093877620357938,0.9450934794290204,1.2413998660973353,0.9577020843924758,7.204083989208856e-44,1.0410248391051362e-49,ours_better
t2_brain,20,nrmse,diffusion+loupe,280,0.12048826988543761,0.12693442581533884,0.005070684212138847,0.004638770262563041,0.005818982842654849,,,,1.183683977629006,1.030212127570762,1.3358661391074123,0.9839857651245552,3.270079509636882e-46,3.9838165893390374e-55,ours_better
t2_brain,4,nrmse,diffusion+poisson,280,0.08987365860009938,0.09058730277365774,0.0005422096854937053,0.00045862737048985025,0.0006168788791268975,,,,0.9388611797560931,0.7976158806569463,1.078914047603817,0.9115404168784952,6.616101639081257e-40,2.802485917202773e-40,ours_better
t2_brain,8,nrmse,diffusion+poisson,280,0.10402096032334507,0.10496398103054391,0.0007819558578467944,0.0006851601288362999,0.0008974063859755951,,,,1.077214289853228,0.9292753076916028,1.2238974666524705,0.9401118454499238,2.457853058364981e-42,1.0672361181479381e-48,ours_better
t2_brain,12,nrmse,diffusion+poisson,280,0.1112651353573688,0.11233863554405947,0.0008333837643397027,0.0006957163719479992,0.0009542849228665537,,,,0.9724105444065343,0.8295973119727093,1.1140137518219617,0.9384341637010676,3.430011962549786e-42,2.5441757158879625e-42,ours_better
t2_brain,16,nrmse,diffusion+poisson,280,0.11632473455816975,0.11802030851810988,0.0013310180354069515,0.0011828203537168555,0.001522277936819097,,,,1.1435657482452095,0.9922150431541358,1.2936381704496516,0.9656329435688866,1.4361850699034172e-44,1.0304089986218822e-52,ours_better
t2_brain,20,nrmse,diffusion+poisson,280,0.12048826988543761,0.12268074775110388,0.0015878200343148532,0.001379418116237377,0.001958299022823795,,,,1.0919099318071965,0.943226005527751,1.2393326660429655,0.98266395526182,4.30416668839593e-46,1.3700850274946362e-49,ours_better
t2_brain,4,psnr,diffusion+loupe,280,37.71398857811407,37.23286377508198,0.41405733460899796,0.37571629190973255,0.4589257786782497,,,,2.0871720278565715,1.8775251845892085,2.2955153010669544,1.0,1.1381450406342067e-47,7.417690802274648e-104,ours_better
t2_brain,8,psnr,diffusion+loupe,280,36.24267613435829,35.313715716985165,0.799848969288611,0.7403995931108298,0.8697410772985101,,,,2.05339764031487,1.8460625223147564,2.25942557762688,1.0,1.1381450406342067e-47,2.9885382092525648e-102,ours_better
t2_brain,12,psnr,diffusion+loupe,280,35.42842653883438,34.485029469355695,0.8254183627501597,0.7818862075120947,0.90333106552686,,,,2.1405306424007136,1.9272078433776743,2.3525557798101024,1.0,1.1381450406342067e-47,2.330093551606859e-106,ours_better
t2_brain,16,psnr,diffusion+loupe,280,34.87476226320098,33.96064405590029,0.8082422752966849,0.7644391130594386,0.8554523075588598,,,,2.1935413870889318,1.976539044480007,2.409252140645543,1.0,1.1381450406342067e-47,8.323030828254061e-109,ours_better
t2_brain,20,psnr,diffusion+loupe,280,34.39372581420427,33.541812454481985,0.7419541935558769,0.7011836613686242,0.7924645343539041,,,,2.2569400766788674,2.035502989064818,2.4770930392094934,1.0,1.1381450406342067e-47,1.1074181203721877e-111,ours_better
t2_brain,4,psnr,diffusion+poisson,280,37.71398857811407,37.711132551909216,0.003076196889939098,-0.011710160421390725,0.01438193855781833,,,,0.030779133735909927,-0.08640648479880977,0.14790964220268524,0.01728520589730554,0.802038652394444,0.6069374672056008,ours_better
t2_brain,8,psnr,diffusion+poisson,280,36.24267613435829,36.13262938123372,0.0975830434830236,0.09188228531311182,0.10720580992055773,,,,1.358327578380946,1.1951567410877546,1.5201753739978454,0.9684290798169801,8.108159257873032e-45,1.9293190357568175e-65,ours_better
t2_brain,12,psnr,diffusion+poisson,280,35.42842653883438,35.30106644738136,0.11276648598514072,0.10233952137942737,0.12281924612416617,,,,1.3385380096264359,1.1765017137654787,1.4992538657906787,0.9785460091509913,1.0107224669274416e-45,2.7313120063620097e-64,ours_better
t2_brain,16,psnr,diffusion+poisson,280,34.87476226320098,34.67773769202383,0.173540607736701,0.15955106370135042,0.1871865211396475,,,,1.7126699307252744,1.5279028542500552,1.8961030633837104,0.9998983223182512,1.1628685086722207e-47,4.095864130655511e-85,ours_better
t2_brain,20,psnr,diffusion+poisson,280,34.39372581420427,34.18652633902901,0.17202357156671866,0.15351302565121472,0.20525408725231387,,,,1.3496662024527895,1.1869929775468862,1.5110174913755152,0.9736654804270463,2.767160040866062e-45,6.1452140520681794e-65,ours_better
t2_brain,4,ssim,diffusion+loupe,280,0.9194531269642857,0.9124095724642858,0.00640052499999999,0.0059438305975678335,0.006711899999999993,0.640052499999999,0.5943830597567834,0.6711899999999993,2.443050075257382,2.2083989323724897,2.6764396837836486,1.0,1.1381450406342067e-47,8.09912203651711e-120,ours_better
t2_brain,8,ssim,diffusion+loupe,280,0.8987205519642857,0.8823975747857143,0.015213750000000026,0.014461500000000016,0.01596924999999999,1.5213750000000026,1.4461500000000016,1.596924999999999,2.960161809817337,2.6875705577536917,3.2315521814013,1.0,1.1381450406342067e-47,2.905647998334225e-140,ours_better
t2_brain,12,ssim,diffusion+loupe,280,0.8861085054285714,0.8676772104285715,0.01803838499999999,0.01736652999999999,0.018439740000000038,1.803838499999999,1.7366529999999991,1.8439740000000038,3.2404846295704095,2.946757621327922,3.5330392486383055,1.0,1.1381450406342067e-47,3.381387904908919e-150,ours_better
t2_brain,16,ssim,diffusion+loupe,280,0.8763135561785714,0.8582771301428571,0.018120199999999975,0.017301929999999965,0.019085644999999984,1.8120199999999975,1.7301929999999965,1.9085644999999984,2.9859633418260714,2.7114409725233184,3.2592876098445025,1.0,1.1381450406342067e-47,3.2949020749200404e-141,ours_better
t2_brain,20,ssim,diffusion+loupe,280,0.86860126875,0.8513619108571429,0.017376250000000037,0.01679370973225814,0.01798034999999998,1.7376250000000037,1.679370973225814,1.7980349999999978,3.097544253889152,2.8146360490658426,3.379266019107625,1.0,1.1381450406342067e-47,3.1870012885221374e-145,ours_better
t2_brain,4,ssim,diffusion+poisson,280,0.9194531269642857,0.9182417419285714,0.00105048499999999,0.0009146000000000987,0.0012128999999999612,0.10504849999999899,0.09146000000000987,0.12128999999999612,0.8369204135660848,0.700204704111552,0.9725068529345353,0.8074733096085409,1.108675394763488e-31,4.1322203113898e-34,ours_better
t2_brain,8,ssim,diffusion+poisson,280,0.8987205519642857,0.896092343857143,0.0023807750000000016,0.0022179199999999843,0.0025656749999999895,0.23807750000000016,0.22179199999999843,0.25656749999999895,1.9065212631240858,1.7090927766745234,2.102628445783947,1.0,1.1381450406342067e-47,4.459102073936429e-95,ours_better
t2_brain,12,ssim,diffusion+poisson,280,0.8861085054285714,0.8833417859642857,0.002534315000000009,0.0023542579794298673,0.0027012499999999884,0.2534315000000009,0.23542579794298674,0.27012499999999884,1.9204257911425755,1.7220702425494385,2.117461239905621,0.9998474834773767,1.1754299619204837e-47,9.045893705615625e-96,ours_better
t2_brain,16,ssim,diffusion+poisson,280,0.8763135561785714,0.8732393043571428,0.0030262549999999777,0.0028193599999999375,0.0031647200000000653,0.30262549999999777,0.28193599999999375,0.3164720000000065,2.0058576767857055,1.80175583980861,2.208647453405915,0.9974072191154042,1.9674123974522708e-47,5.791228247646901e-100,ours_better
t2_brain,20,ssim,diffusion+poisson,280,0.86860126875,0.8648158487857144,0.0035489549999999648,0.0032883000000000218,0.0037559499999999524,0.3548954999999965,0.3288300000000022,0.37559499999999524,1.8052929050979658,1.6145398598519103,1.9947169702517007,0.9977122521606507,1.84485691497776e-47,6.035058667307797e-90,ours_better
